ref,genre
Micah 7:15,prophetic
Micah 7:16,prophetic
Micah 7:17,prophetic
Micah 7:18,prophetic
Micah 7:19,prophetic
Micah 7:20,prophetic
Nahum 1:1,prophetic
Nahum 1:2,prophetic
Nahum 1:3,prophetic
Nahum 1:4,prophetic
Nahum 1:5,prophetic
Nahum 1:6,prophetic
Nahum 1:7,prophetic
Nahum 1:8,prophetic
Nahum 1:9,prophetic
Nahum 1:10,prophetic
Nahum 1:11,prophetic
Nahum 1:12,prophetic
Nahum 1:13,prophetic
Nahum 1:14,prophetic
Nahum 2:1,prophetic
Nahum 2:2,prophetic
Nahum 2:3,prophetic
Nahum 2:4,prophetic
Nahum 2:5,prophetic
Nahum 2:6,prophetic
Nahum 2:7,prophetic
Nahum 2:8,prophetic
Nahum 2:9,prophetic
Nahum 2:10,prophetic
Nahum 2:11,prophetic
Nahum 2:12,prophetic
Nahum 2:13,prophetic
Nahum 2:14,prophetic
Nahum 3:1,prophetic
Nahum 3:2,prophetic
Nahum 3:3,prophetic
Nahum 3:4,prophetic
Nahum 3:5,prophetic
Nahum 3:6,prophetic
Nahum 3:7,prophetic
Nahum 3:8,prophetic
Nahum 3:9,prophetic
Nahum 3:10,prophetic
Nahum 3:11,prophetic
Nahum 3:12,prophetic
Nahum 3:13,prophetic
Nahum 3:14,prophetic
Nahum 3:15,prophetic
Nahum 3:16,prophetic
Nahum 3:17,prophetic
Nahum 3:18,prophetic
Nahum 3:19,prophetic
Habakkuk 1:1,prophetic
Habakkuk 1:2,prophetic
Habakkuk 1:3,prophetic
Habakkuk 1:4,prophetic
Habakkuk 1:5,prophetic
Habakkuk 1:6,prophetic
Habakkuk 1:7,prophetic
Habakkuk 1:8,prophetic
Habakkuk 1:9,prophetic
Habakkuk 1:10,prophetic
Habakkuk 1:11,prophetic
Habakkuk 1:12,prophetic
Habakkuk 1:13,prophetic
Habakkuk 1:14,prophetic
Habakkuk 1:15,prophetic
Habakkuk 1:16,prophetic
Habakkuk 1:17,prophetic
Habakkuk 2:1,prophetic
Habakkuk 2:2,prophetic
Habakkuk 2:3,prophetic
Habakkuk 2:4,prophetic
Habakkuk 2:5,prophetic
Habakkuk 2:6,prophetic
Habakkuk 2:7,prophetic
Habakkuk 2:8,prophetic
Habakkuk 2:9,prophetic
Habakkuk 2:10,prophetic
Habakkuk 2:11,prophetic
Habakkuk 2:12,prophetic
Habakkuk 2:13,prophetic
Habakkuk 2:14,prophetic
Habakkuk 2:15,prophetic
Habakkuk 2:16,prophetic
Habakkuk 2:17,prophetic
Habakkuk 2:18,prophetic
Habakkuk 2:19,prophetic
Habakkuk 2:20,prophetic
Habakkuk 3:1,prophetic
Habakkuk 3:2,prophetic
Habakkuk 3:3,prophetic
Habakkuk 3:4,prophetic
Habakkuk 3:5,prophetic
Habakkuk 3:6,prophetic
Habakkuk 3:7,prophetic
Habakkuk 3:8,prophetic
Habakkuk 3:9,prophetic
Habakkuk 3:10,prophetic
Habakkuk 3:11,prophetic
Habakkuk 3:12,prophetic
Habakkuk 3:13,prophetic
Habakkuk 3:14,prophetic
Habakkuk 3:15,prophetic
Habakkuk 3:16,prophetic
Habakkuk 3:17,prophetic
Habakkuk 3:18,prophetic
Habakkuk 3:19,prophetic
Zephaniah 1:1,prophetic
Zephaniah 1:2,prophetic
Zephaniah 1:3,prophetic
Zephaniah 1:4,prophetic
Zephaniah 1:5,prophetic
Zephaniah 1:6,prophetic
Zephaniah 1:7,prophetic
Zephaniah 1:8,prophetic
Zephaniah 1:9,prophetic
Zephaniah 1:10,prophetic
Zephaniah 1:11,prophetic
Zephaniah 1:12,prophetic
Zephaniah 1:13,prophetic
Zephaniah 1:14,prophetic
Zephaniah 1:15,prophetic
Zephaniah 1:16,prophetic
Zephaniah 1:17,prophetic
Zephaniah 1:18,prophetic
Zephaniah 2:1,prophetic
Zephaniah 2:2,prophetic
Zephaniah 2:3,prophetic
Zephaniah 2:4,prophetic
Zephaniah 2:5,prophetic
Zephaniah 2:6,prophetic
Zephaniah 2:7,prophetic
Zephaniah 2:8,prophetic
Zephaniah 2:9,prophetic
Zephaniah 2:10,prophetic
Zephaniah 2:11,prophetic
Zephaniah 2:12,prophetic
Zephaniah 2:13,prophetic
Zephaniah 2:14,prophetic
Zephaniah 2:15,prophetic
Zephaniah 3:1,prophetic
Zephaniah 3:2,prophetic
Zephaniah 3:3,prophetic
Zephaniah 3:4,prophetic
Zephaniah 3:5,prophetic
Zephaniah 3:6,prophetic
Zephaniah 3:7,prophetic
Zephaniah 3:8,prophetic
Zephaniah 3:9,prophetic
Zephaniah 3:10,prophetic
Zephaniah 3:11,prophetic
Zephaniah 3:12,prophetic
Zephaniah 3:13,prophetic
Zephaniah 3:14,prophetic
Zephaniah 3:15,prophetic
Zephaniah 3:16,prophetic
Zephaniah 3:17,prophetic
Zephaniah 3:18,prophetic
Zephaniah 3:19,prophetic
Zephaniah 3:20,prophetic
Haggai 1:1,prophetic
Haggai 1:2,prophetic
Haggai 1:3,prophetic
Haggai 1:4,prophetic
Haggai 1:5,prophetic
Haggai 1:6,prophetic
Haggai 1:7,prophetic
Haggai 1:8,prophetic
Haggai 1:9,prophetic
Haggai 1:10,prophetic
Haggai 1:11,prophetic
Haggai 1:12,prophetic
Haggai 1:13,prophetic
Haggai 1:14,prophetic
Haggai 1:15,prophetic
Haggai 2:1,prophetic
Haggai 2:2,prophetic
Haggai 2:3,prophetic
Haggai 2:4,prophetic
Haggai 2:5,prophetic
Haggai 2:6,prophetic
Haggai 2:7,prophetic
Haggai 2:8,prophetic
Haggai 2:9,prophetic
Haggai 2:10,prophetic
Haggai 2:11,prophetic
Haggai 2:12,prophetic
Haggai 2:13,prophetic
Haggai 2:14,prophetic
Haggai 2:15,prophetic
Haggai 2:16,prophetic
Haggai 2:17,prophetic
Haggai 2:18,prophetic
Haggai 2:19,prophetic
Haggai 2:20,prophetic
Haggai 2:21,prophetic
Haggai 2:22,prophetic
Haggai 2:23,prophetic
Zechariah 1:1,prophetic
Zechariah 1:2,prophetic
Zechariah 1:3,prophetic
Zechariah 1:4,prophetic
Zechariah 1:5,prophetic
Zechariah 1:6,prophetic
Zechariah 1:7,prophetic
Zechariah 1:8,prophetic
Zechariah 1:9,prophetic
Zechariah 1:10,prophetic
Zechariah 1:11,prophetic
Zechariah 1:12,prophetic
Zechariah 1:13,prophetic
Zechariah 1:14,prophetic
Zechariah 1:15,prophetic
Zechariah 1:16,prophetic
Zechariah 1:17,prophetic
Zechariah 2:1,prophetic
Zechariah 2:2,prophetic
Zechariah 2:3,prophetic
Zechariah 2:4,prophetic
Zechariah 2:5,prophetic
Zechariah 2:6,prophetic
Zechariah 2:7,prophetic
Zechariah 2:8,prophetic
Zechariah 2:9,prophetic
Zechariah 2:10,prophetic
Zechariah 2:11,prophetic
Zechariah 2:12,prophetic
Zechariah 2:13,prophetic
Zechariah 2:14,prophetic
Zechariah 2:15,prophetic
Zechariah 2:16,prophetic
Zechariah 2:17,prophetic
Zechariah 3:1,prophetic
Zechariah 3:2,prophetic
Zechariah 3:3,prophetic
Zechariah 3:4,prophetic
Zechariah 3:5,prophetic
Zechariah 3:6,prophetic
Zechariah 3:7,prophetic
Zechariah 3:8,prophetic
Zechariah 3:9,prophetic
Zechariah 3:10,prophetic
Zechariah 4:1,prophetic
Zechariah 4:2,prophetic
Zechariah 4:3,prophetic
Zechariah 4:4,prophetic
Zechariah 4:5,prophetic
Zechariah 4:6,prophetic
Zechariah 4:7,prophetic
Zechariah 4:8,prophetic
Zechariah 4:9,prophetic
Zechariah 4:10,prophetic
Zechariah 4:11,prophetic
Zechariah 4:12,prophetic
Zechariah 4:13,prophetic
Zechariah 4:14,prophetic
Zechariah 5:1,prophetic
Zechariah 5:2,prophetic
Zechariah 5:3,prophetic
Zechariah 5:4,prophetic
Zechariah 5:5,prophetic
Zechariah 5:6,prophetic
Zechariah 5:7,prophetic
Zechariah 5:8,prophetic
Zechariah 5:9,prophetic
Zechariah 5:10,prophetic
Zechariah 5:11,prophetic
Zechariah 6:1,prophetic
Zechariah 6:2,prophetic
Zechariah 6:3,prophetic
Zechariah 6:4,prophetic
Zechariah 6:5,prophetic
Zechariah 6:6,prophetic
Zechariah 6:7,prophetic
Zechariah 6:8,prophetic
Zechariah 6:9,prophetic
Zechariah 6:10,prophetic
Zechariah 6:11,prophetic
Zechariah 6:12,prophetic
Zechariah 6:13,prophetic
Zechariah 6:14,prophetic
Zechariah 6:15,prophetic
Zechariah 7:1,prophetic
Zechariah 7:2,prophetic
Zechariah 7:3,prophetic
Zechariah 7:4,prophetic
Zechariah 7:5,prophetic
Zechariah 7:6,prophetic
Zechariah 7:7,prophetic
Zechariah 7:8,prophetic
Zechariah 7:9,prophetic
Zechariah 7:10,prophetic
Zechariah 7:11,prophetic
Zechariah 7:12,prophetic
Zechariah 7:13,prophetic
Zechariah 7:14,prophetic
Zechariah 8:1,prophetic
Zechariah 8:2,prophetic
Zechariah 8:3,prophetic
Zechariah 8:4,prophetic
Zechariah 8:5,prophetic
Zechariah 8:6,prophetic
Zechariah 8:7,prophetic
Zechariah 8:8,prophetic
Zechariah 8:9,prophetic
Zechariah 8:10,prophetic
Zechariah 8:11,prophetic
Zechariah 8:12,prophetic
Zechariah 8:13,prophetic
Zechariah 8:14,prophetic
Zechariah 8:15,prophetic
Zechariah 8:16,prophetic
Zechariah 8:17,prophetic
Zechariah 8:18,prophetic
Zechariah 8:19,prophetic
Zechariah 8:20,prophetic
Zechariah 8:21,prophetic
Zechariah 8:22,prophetic
Zechariah 8:23,prophetic
Zechariah 9:1,prophetic
Zechariah 9:2,prophetic
Zechariah 9:3,prophetic
Zechariah 9:4,prophetic
Zechariah 9:5,prophetic
Zechariah 9:6,prophetic
Zechariah 9:7,prophetic
Zechariah 9:8,prophetic
Zechariah 9:9,prophetic
Zechariah 9:10,prophetic
Zechariah 9:11,prophetic
Zechariah 9:12,prophetic
Zechariah 9:13,prophetic
Zechariah 9:14,prophetic
Zechariah 9:15,prophetic
Zechariah 9:16,prophetic
Zechariah 9:17,prophetic
Zechariah 10:1,prophetic
Zechariah 10:2,prophetic
Zechariah 10:3,prophetic
Zechariah 10:4,prophetic
Zechariah 10:5,prophetic
Zechariah 10:6,prophetic
Zechariah 10:7,prophetic
Zechariah 10:8,prophetic
Zechariah 10:9,prophetic
Zechariah 10:10,prophetic
Zechariah 10:11,prophetic
Zechariah 10:12,prophetic
Zechariah 11:1,prophetic
Zechariah 11:2,prophetic
Zechariah 11:3,prophetic
Zechariah 11:4,prophetic
Zechariah 11:5,prophetic
Zechariah 11:6,prophetic
Zechariah 11:7,prophetic
Zechariah 11:8,prophetic
Zechariah 11:9,prophetic
Zechariah 11:10,prophetic
Zechariah 11:11,prophetic
Zechariah 11:12,prophetic
Zechariah 11:13,prophetic
Zechariah 11:14,prophetic
Zechariah 11:15,prophetic
Zechariah 11:16,prophetic
Zechariah 11:17,prophetic
Zechariah 12:1,prophetic
Zechariah 12:2,prophetic
Zechariah 12:3,prophetic
Zechariah 12:4,prophetic
Zechariah 12:5,prophetic
Zechariah 12:6,prophetic
Zechariah 12:7,prophetic
Zechariah 12:8,prophetic
Zechariah 12:9,prophetic
Zechariah 12:10,prophetic
Zechariah 12:11,prophetic
Zechariah 12:12,prophetic
Zechariah 12:13,prophetic
Zechariah 12:14,prophetic
Zechariah 13:1,prophetic
Zechariah 13:2,prophetic
Zechariah 13:3,prophetic
Zechariah 13:4,prophetic
Zechariah 13:5,prophetic
Zechariah 13:6,prophetic
Zechariah 13:7,prophetic
Zechariah 13:8,prophetic
Zechariah 13:9,prophetic
Zechariah 14:1,prophetic
Zechariah 14:2,prophetic
Zechariah 14:3,prophetic
Zechariah 14:4,prophetic
Zechariah 14:5,prophetic
Zechariah 14:6,prophetic
Zechariah 14:7,prophetic
Zechariah 14:8,prophetic
Zechariah 14:9,prophetic
Zechariah 14:10,prophetic
Zechariah 14:11,prophetic
Zechariah 14:12,prophetic
Zechariah 14:13,prophetic
Zechariah 14:14,prophetic
Zechariah 14:15,prophetic
Zechariah 14:16,prophetic
Zechariah 14:17,prophetic
Zechariah 14:18,prophetic
Zechariah 14:19,prophetic
Zechariah 14:20,prophetic
Zechariah 14:21,prophetic
Malachi 1:1,prophetic
Malachi 1:2,prophetic
Malachi 1:3,prophetic
Malachi 1:4,prophetic
Malachi 1:5,prophetic
Malachi 1:6,prophetic
Malachi 1:7,prophetic
Malachi 1:8,prophetic
Malachi 1:9,prophetic
Malachi 1:10,prophetic
Malachi 1:11,prophetic
Malachi 1:12,prophetic
Malachi 1:13,prophetic
Malachi 1:14,prophetic
Malachi 2:1,prophetic
Malachi 2:2,prophetic
Malachi 2:3,prophetic
Malachi 2:4,prophetic
Malachi 2:5,prophetic
Malachi 2:6,prophetic
Malachi 2:7,prophetic
Malachi 2:8,prophetic
Malachi 2:9,prophetic
Malachi 2:10,prophetic
Malachi 2:11,prophetic
Malachi 2:12,prophetic
Malachi 2:13,prophetic
Malachi 2:14,prophetic
Malachi 2:15,prophetic
Malachi 2:16,prophetic
Malachi 2:17,prophetic
Malachi 3:1,prophetic
Malachi 3:2,prophetic
Malachi 3:3,prophetic
Malachi 3:4,prophetic
Malachi 3:5,prophetic
Malachi 3:6,prophetic
Malachi 3:7,prophetic
Malachi 3:8,prophetic
Malachi 3:9,prophetic
Malachi 3:10,prophetic
Malachi 3:11,prophetic
Malachi 3:12,prophetic
Malachi 3:13,prophetic
Malachi 3:14,prophetic
Malachi 3:15,prophetic
Malachi 3:16,prophetic
Malachi 3:17,prophetic
Malachi 3:18,prophetic
Malachi 3:19,prophetic
Malachi 3:20,prophetic
Malachi 3:21,prophetic
Malachi 3:22,prophetic
Malachi 3:23,prophetic
Malachi 3:24,prophetic
Psalms 1:1,poetry
Psalms 1:2,poetry
Psalms 1:3,poetry
Psalms 1:4,poetry
Psalms 1:5,poetry
Psalms 1:6,poetry
Psalms 2:1,poetry
Psalms 2:2,poetry
Psalms 2:3,poetry
Psalms 2:4,poetry
Psalms 2:5,poetry
Psalms 2:6,poetry
Psalms 2:7,poetry
Psalms 2:8,poetry
Psalms 2:9,poetry
Psalms 2:10,poetry
Psalms 2:11,poetry
Psalms 2:12,poetry
Psalms 3:1,poetry
Psalms 3:2,poetry
Psalms 3:3,poetry
Psalms 3:4,poetry
Psalms 3:5,poetry
Psalms 3:6,poetry
Psalms 3:7,poetry
Psalms 3:8,poetry
Psalms 3:9,poetry
Psalms 4:1,poetry
Psalms 4:2,poetry
Psalms 4:3,poetry
Psalms 4:4,poetry
Psalms 4:5,poetry
Psalms 4:6,poetry
Psalms 4:7,poetry
Psalms 4:8,poetry
Psalms 4:9,poetry
Psalms 5:1,poetry
Psalms 5:2,poetry
Psalms 5:3,poetry
Psalms 5:4,poetry
Psalms 5:5,poetry
Psalms 5:6,poetry
Psalms 5:7,poetry
Psalms 5:8,poetry
Psalms 5:9,poetry
Psalms 5:10,poetry
Psalms 5:11,poetry
Psalms 5:12,poetry
Psalms 5:13,poetry
Psalms 6:1,poetry
Psalms 6:2,poetry
Psalms 6:3,poetry
Psalms 6:4,poetry
Psalms 6:5,poetry
Psalms 6:6,poetry
Psalms 6:7,poetry
Psalms 6:8,poetry
Psalms 6:9,poetry
Psalms 6:10,poetry
Psalms 6:11,poetry
Psalms 7:1,poetry
Psalms 7:2,poetry
Psalms 7:3,poetry
Psalms 7:4,poetry
Psalms 7:5,poetry
Psalms 7:6,poetry
Psalms 7:7,poetry
Psalms 7:8,poetry
Psalms 7:9,poetry
Psalms 7:10,poetry
Psalms 7:11,poetry
Psalms 7:12,poetry
Psalms 7:13,poetry
Psalms 7:14,poetry
Psalms 7:15,poetry
Psalms 7:16,poetry
Psalms 7:17,poetry
Psalms 7:18,poetry
Psalms 8:1,poetry
Psalms 8:2,poetry
Psalms 8:3,poetry
Psalms 8:4,poetry
Psalms 8:5,poetry
Psalms 8:6,poetry
Psalms 8:7,poetry
Psalms 8:8,poetry
Psalms 8:9,poetry
Psalms 8:10,poetry
Psalms 9:1,poetry
Psalms 9:2,poetry
Psalms 9:3,poetry
Psalms 9:4,poetry
Psalms 9:5,poetry
Psalms 9:6,poetry
Psalms 9:7,poetry
Psalms 9:8,poetry
Psalms 9:9,poetry
Psalms 9:10,poetry
Psalms 9:11,poetry
Psalms 9:12,poetry
Psalms 9:13,poetry
Psalms 9:14,poetry
Psalms 9:15,poetry
Psalms 9:16,poetry
Psalms 9:17,poetry
Psalms 9:18,poetry
Psalms 9:19,poetry
Psalms 9:20,poetry
Psalms 9:21,poetry
Psalms 10:1,poetry
Psalms 10:2,poetry
Psalms 10:3,poetry
Psalms 10:4,poetry
Psalms 10:5,poetry
Psalms 10:6,poetry
Psalms 10:7,poetry
Psalms 10:8,poetry
Psalms 10:9,poetry
Psalms 10:10,poetry
Psalms 10:11,poetry
Psalms 10:12,poetry
Psalms 10:13,poetry
Psalms 10:14,poetry
Psalms 10:15,poetry
Psalms 10:16,poetry
Psalms 10:17,poetry
Psalms 10:18,poetry
Psalms 11:1,poetry
Psalms 11:2,poetry
Psalms 11:3,poetry
Psalms 11:4,poetry
Psalms 11:5,poetry
Psalms 11:6,poetry
Psalms 11:7,poetry
Psalms 12:1,poetry
Psalms 12:2,poetry
Psalms 12:3,poetry
Psalms 12:4,poetry
Psalms 12:5,poetry
Psalms 12:6,poetry
Psalms 12:7,poetry
Psalms 12:8,poetry
Psalms 12:9,poetry
Psalms 13:1,poetry
Psalms 13:2,poetry
Psalms 13:3,poetry
Psalms 13:4,poetry
Psalms 13:5,poetry
Psalms 13:6,poetry
Psalms 14:1,poetry
Psalms 14:2,poetry
Psalms 14:3,poetry
Psalms 14:4,poetry
Psalms 14:5,poetry
Psalms 14:6,poetry
Psalms 14:7,poetry
Psalms 15:1,poetry
Psalms 15:2,poetry
Psalms 15:3,poetry
Psalms 15:4,poetry
Psalms 15:5,poetry
Psalms 16:1,poetry
Psalms 16:2,poetry
Psalms 16:3,poetry
Psalms 16:4,poetry
Psalms 16:5,poetry
Psalms 16:6,poetry
Psalms 16:7,poetry
Psalms 16:8,poetry
Psalms 16:9,poetry
Psalms 16:10,poetry
Psalms 16:11,poetry
Psalms 17:1,poetry
Psalms 17:2,poetry
Psalms 17:3,poetry
Psalms 17:4,poetry
Psalms 17:5,poetry
Psalms 17:6,poetry
Psalms 17:7,poetry
Psalms 17:8,poetry
Psalms 17:9,poetry
Psalms 17:10,poetry
Psalms 17:11,poetry
Psalms 17:12,poetry
Psalms 17:13,poetry
Psalms 17:14,poetry
Psalms 17:15,poetry
Psalms 18:1,poetry
Psalms 18:2,poetry
Psalms 18:3,poetry
Psalms 18:4,poetry
Psalms 18:5,poetry
Psalms 18:6,poetry
Psalms 18:7,poetry
Psalms 18:8,poetry
Psalms 18:9,poetry
Psalms 18:10,poetry
Psalms 18:11,poetry
Psalms 18:12,poetry
Psalms 18:13,poetry
Psalms 18:14,poetry
Psalms 18:15,poetry
Psalms 18:16,poetry
Psalms 18:17,poetry
Psalms 18:18,poetry
Psalms 18:19,poetry
Psalms 18:20,poetry
Psalms 18:21,poetry
Psalms 18:22,poetry
Psalms 18:23,poetry
Psalms 18:24,poetry
Psalms 18:25,poetry
Psalms 18:26,poetry
Psalms 18:27,poetry
Psalms 18:28,poetry
Psalms 18:29,poetry
Psalms 18:30,poetry
Psalms 18:31,poetry
Psalms 18:32,poetry
Psalms 18:33,poetry
Psalms 18:34,poetry
Psalms 18:35,poetry
Psalms 18:36,poetry
Psalms 18:37,poetry
Psalms 18:38,poetry
Psalms 18:39,poetry
Psalms 18:40,poetry
Psalms 18:41,poetry
Psalms 18:42,poetry
Psalms 18:43,poetry
Psalms 18:44,poetry
Psalms 18:45,poetry
Psalms 18:46,poetry
Psalms 18:47,poetry
Psalms 18:48,poetry
Psalms 18:49,poetry
Psalms 18:50,poetry
Psalms 18:51,poetry
Psalms 19:1,poetry
Psalms 19:2,poetry
Psalms 19:3,poetry
Psalms 19:4,poetry
Psalms 19:5,poetry
Psalms 19:6,poetry
Psalms 19:7,poetry
Psalms 19:8,poetry
Psalms 19:9,poetry
Psalms 19:10,poetry
Psalms 19:11,poetry
Psalms 19:12,poetry
Psalms 19:13,poetry
Psalms 19:14,poetry
Psalms 19:15,poetry
Psalms 20:1,poetry
Psalms 20:2,poetry
Psalms 20:3,poetry
Psalms 20:4,poetry
Psalms 20:5,poetry
Psalms 20:6,poetry
Psalms 20:7,poetry
Psalms 20:8,poetry
Psalms 20:9,poetry
Psalms 20:10,poetry
Psalms 21:1,poetry
Psalms 21:2,poetry
Psalms 21:3,poetry
Psalms 21:4,poetry
Psalms 21:5,poetry
Psalms 21:6,poetry
Psalms 21:7,poetry
Psalms 21:8,poetry
Psalms 21:9,poetry
Psalms 21:10,poetry
Psalms 21:11,poetry
Psalms 21:12,poetry
Psalms 21:13,poetry
Psalms 21:14,poetry
Psalms 22:1,poetry
Psalms 22:2,poetry
Psalms 22:3,poetry
Psalms 22:4,poetry
Psalms 22:5,poetry
Psalms 22:6,poetry
Psalms 22:7,poetry
Psalms 22:8,poetry
Psalms 22:9,poetry
Psalms 22:10,poetry
Psalms 22:11,poetry
Psalms 22:12,poetry
Psalms 22:13,poetry
Psalms 22:14,poetry
Psalms 22:15,poetry
Psalms 22:16,poetry
Psalms 22:17,poetry
Psalms 22:18,poetry
Psalms 22:19,poetry
Psalms 22:20,poetry
Psalms 22:21,poetry
Psalms 22:22,poetry
Psalms 22:23,poetry
Psalms 22:24,poetry
Psalms 22:25,poetry
Psalms 22:26,poetry
Psalms 22:27,poetry
Psalms 22:28,poetry
Psalms 22:29,poetry
Psalms 22:30,poetry
Psalms 22:31,poetry
Psalms 22:32,poetry
Psalms 23:1,poetry
Psalms 23:2,poetry
Psalms 23:3,poetry
Psalms 23:4,poetry
Psalms 23:5,poetry
Psalms 23:6,poetry
Psalms 24:1,poetry
Psalms 24:2,poetry
Psalms 24:3,poetry
Psalms 24:4,poetry
Psalms 24:5,poetry
Psalms 24:6,poetry
Psalms 24:7,poetry
Psalms 24:8,poetry
Psalms 24:9,poetry
Psalms 24:10,poetry
Psalms 25:1,poetry
Psalms 25:2,poetry
Psalms 25:3,poetry
Psalms 25:4,poetry
Psalms 25:5,poetry
Psalms 25:6,poetry
Psalms 25:7,poetry
Psalms 25:8,poetry
Psalms 25:9,poetry
Psalms 25:10,poetry
Psalms 25:11,poetry
Psalms 25:12,poetry
Psalms 25:13,poetry
Psalms 25:14,poetry
Psalms 25:15,poetry
Psalms 25:16,poetry
Psalms 25:17,poetry
Psalms 25:18,poetry
Psalms 25:19,poetry
Psalms 25:20,poetry
Psalms 25:21,poetry
Psalms 25:22,poetry
Psalms 26:1,poetry
Psalms 26:2,poetry
Psalms 26:3,poetry
Psalms 26:4,poetry
Psalms 26:5,poetry
Psalms 26:6,poetry
Psalms 26:7,poetry
Psalms 26:8,poetry
Psalms 26:9,poetry
Psalms 26:10,poetry
Psalms 26:11,poetry
Psalms 26:12,poetry
Psalms 27:1,poetry
Psalms 27:2,poetry
Psalms 27:3,poetry
Psalms 27:4,poetry
Psalms 27:5,poetry
Psalms 27:6,poetry
Psalms 27:7,poetry
Psalms 27:8,poetry
Psalms 27:9,poetry
Psalms 27:10,poetry
Psalms 27:11,poetry
Psalms 27:12,poetry
Psalms 27:13,poetry
Psalms 27:14,poetry
Psalms 28:1,poetry
Psalms 28:2,poetry
Psalms 28:3,poetry
Psalms 28:4,poetry
Psalms 28:5,poetry
Psalms 28:6,poetry
Psalms 28:7,poetry
Psalms 28:8,poetry
Psalms 28:9,poetry
Psalms 29:1,poetry
Psalms 29:2,poetry
Psalms 29:3,poetry
Psalms 29:4,poetry
Psalms 29:5,poetry
Psalms 29:6,poetry
Psalms 29:7,poetry
Psalms 29:8,poetry
Psalms 29:9,poetry
Psalms 29:10,poetry
Psalms 29:11,poetry
Psalms 30:1,poetry
Psalms 30:2,poetry
Psalms 30:3,poetry
Psalms 30:4,poetry
Psalms 30:5,poetry
Psalms 30:6,poetry
Psalms 30:7,poetry
Psalms 30:8,poetry
Psalms 30:9,poetry
Psalms 30:10,poetry
Psalms 30:11,poetry
Psalms 30:12,poetry
Psalms 30:13,poetry
Psalms 31:1,poetry
Psalms 31:2,poetry
Psalms 31:3,poetry
Psalms 31:4,poetry
Psalms 31:5,poetry
Psalms 31:6,poetry
Psalms 31:7,poetry
Psalms 31:8,poetry
Psalms 31:9,poetry
Psalms 31:10,poetry
Psalms 31:11,poetry
Psalms 31:12,poetry
Psalms 31:13,poetry
Psalms 31:14,poetry
Psalms 31:15,poetry
Psalms 31:16,poetry
Psalms 31:17,poetry
Psalms 31:18,poetry
Psalms 31:19,poetry
Psalms 31:20,poetry
Psalms 31:21,poetry
Psalms 31:22,poetry
Psalms 31:23,poetry
Psalms 31:24,poetry
Psalms 31:25,poetry
Psalms 32:1,poetry
Psalms 32:2,poetry
Psalms 32:3,poetry
Psalms 32:4,poetry
Psalms 32:5,poetry
Psalms 32:6,poetry
Psalms 32:7,poetry
Psalms 32:8,poetry
Psalms 32:9,poetry
Psalms 32:10,poetry
Psalms 32:11,poetry
Psalms 33:1,poetry
Psalms 33:2,poetry
Psalms 33:3,poetry
Psalms 33:4,poetry
Psalms 33:5,poetry
Psalms 33:6,poetry
Psalms 33:7,poetry
Psalms 33:8,poetry
Psalms 33:9,poetry
Psalms 33:10,poetry
Psalms 33:11,poetry
Psalms 33:12,poetry
Psalms 33:13,poetry
Psalms 33:14,poetry
Psalms 33:15,poetry
Psalms 33:16,poetry
Psalms 33:17,poetry
Psalms 33:18,poetry
Psalms 33:19,poetry
Psalms 33:20,poetry
Psalms 33:21,poetry
Psalms 33:22,poetry
Psalms 34:1,poetry
Psalms 34:2,poetry
Psalms 34:3,poetry
Psalms 34:4,poetry
Psalms 34:5,poetry
Psalms 34:6,poetry
Psalms 34:7,poetry
Psalms 34:8,poetry
Psalms 34:9,poetry
Psalms 34:10,poetry
Psalms 34:11,poetry
Psalms 34:12,poetry
Psalms 34:13,poetry
Psalms 34:14,poetry
Psalms 34:15,poetry
Psalms 34:16,poetry
Psalms 34:17,poetry
Psalms 34:18,poetry
Psalms 34:19,poetry
Psalms 34:20,poetry
Psalms 34:21,poetry
Psalms 34:22,poetry
Psalms 34:23,poetry
Psalms 35:1,poetry
Psalms 35:2,poetry
Psalms 35:3,poetry
Psalms 35:4,poetry
Psalms 35:5,poetry
Psalms 35:6,poetry
Psalms 35:7,poetry
Psalms 35:8,poetry
Psalms 35:9,poetry
Psalms 35:10,poetry
Psalms 35:11,poetry
Psalms 35:12,poetry
Psalms 35:13,poetry
Psalms 35:14,poetry
Psalms 35:15,poetry
Psalms 35:16,poetry
Psalms 35:17,poetry
Psalms 35:18,poetry
Psalms 35:19,poetry
Psalms 35:20,poetry
Psalms 35:21,poetry
Psalms 35:22,poetry
Psalms 35:23,poetry
Psalms 35:24,poetry
Psalms 35:25,poetry
Psalms 35:26,poetry
Psalms 35:27,poetry
Psalms 35:28,poetry
Psalms 36:1,poetry
Psalms 36:2,poetry
Psalms 36:3,poetry
Psalms 36:4,poetry
Psalms 36:5,poetry
Psalms 36:6,poetry
Psalms 36:7,poetry
Psalms 36:8,poetry
Psalms 36:9,poetry
Psalms 36:10,poetry
Psalms 36:11,poetry
Psalms 36:12,poetry
Psalms 36:13,poetry
Psalms 37:1,poetry
Psalms 37:2,poetry
Psalms 37:3,poetry
Psalms 37:4,poetry
Psalms 37:5,poetry
Psalms 37:6,poetry
Psalms 37:7,poetry
Psalms 37:8,poetry
Psalms 37:9,poetry
Psalms 37:10,poetry
Psalms 37:11,poetry
Psalms 37:12,poetry
Psalms 37:13,poetry
Psalms 37:14,poetry
